#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
301.	НИЙГМИЙН ХАРИУЦЛАГЫН ГЭРЭЭ-ХАН АЛТАЙ РЕСУРС ХХК	Алт;	Бусад	2021-09-01	Гэрээ	ГОВЬ-АЛТАЙ АЙМГИЙН ЗДТГ;ГОВЬ-АЛТАЙ АЙМГИЙН ЗДТГ, ЕСӨНБУЛАГ СУМЫН ЗДТГ;	ХАН АЛТАЙ РЕСУРС ХХК	ХАН АЛТАЙ		ocds-591adf-MN9598179025RC		
302.	Ус ашиглах гэрээ Очир төв ХХК	Дайрга;	Ус ашиглах тухай гэрээ	2021-08-31	Гэрээ	Орхон аймаг, Баян-Өндөр сум;	Очир төв ХХК			ocds-591adf-MN7102024897RC		
303.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-08-24	Нийгмийн гэрээ	НДЗТГ;	Сэрүүн сэлбэ	Элс, хайрга олборлолт		ocds-591adf-MN0288809476RC		
304.	Ус ашиглах гэрээ	Алт;	Ус ашиглах тухай гэрээ	2021-08-13	Гэрээ	Хар нуур Ховд голын сав газрын захиргаа;	Эс Жи Групп ХХК	Алтны үндсэн орд ашиглах		ocds-591adf-MN3884971962RC		
305.	Хамтран ажиллах гэрээ	Цемент;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Даланжаргалан сумын Засаг дарга;	МАК цемент ХХК	МАК цементийн үйлдвэр		ocds-591adf-MN8190746144RC		
306.	Хамтран ажиллах гэрээ- МАК Цемент ХХК	Цемент;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Дорноговь аймаг, Даланжаргалан сумын ЗДТГ;	МАК цемент ХХК			ocds-591adf-MN4214472864RC		
307.	Хамтран ажиллах гэрээ	Молибден;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Дорноговь аймгийн Мандах сумын Засаг дарга;	Эрдэнэс цагаан суварга ХХК Монголын алт (МАК) ХХК	Молибдены үйлдвэр		ocds-591adf-MN9613571029RC		
308.	Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Гантиг;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-29	Гэрээ	Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар;	Хаац эрдэс ХХК			ocds-591adf-MN0729264473RC		
309.	Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Гантиг;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-29	Нийгмийн гэрээ	Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар;	"""Ноён ширхэнцэг"" ХХК"			ocds-591adf-MN7924461096RC		
310.	Нийгмийн хариуцлагын талаар хамтран ажиллах гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-25	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын ЗДТГ;	ИӨОТ ХХК	Алт		ocds-591adf-MN7036236964RC		
311.	Ус ашиглах гэрээ ЭРДЭНЭТ ҮЙЛДВЭР ТӨҮГ	Зэс;	Ус ашиглах тухай гэрээ	2021-07-24	Гэрээ	Сэлэнгэ голын сав газрын захиргаа;	Эрдэнэт үйлдвэр ТӨҮГ			ocds-591adf-MN6326350560RC		
312.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-19	Нийгмийн гэрээ	Налайх дүүргийн Засаг даргын Тамгын газар;	Шар Монгол	Элс, хайрга олборлолт		ocds-591adf-MN5051142138RC		
313.	"ОРХОН АЙМАГ, “ЭРДМИН"" ХХК-ИЙН 2021-2023 ОНД ХАМТРАН АЖИЛЛАХ ГЭРЭЭ"	Зэс;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-02	Гэрээ	Орхон аймгийн Засаг даргын Тамгын газар;	"ОРХОН АЙМАГ ""ЭРДМИН"" ХХК"			ocds-591adf-MN8894220654RC		
314.	БОАЖЯ,Сэлэнгэ аймгийн засаг дарга, АМГТГ, МХЕГ, Бугантнандин ХХК-ийн MV-0005959 тоот тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;		2021-06-28	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймгийн ЗДТГ;МХЕГ;	Бугантнандин ХХК	Вершина толгойт алтны шороон орд		ocds-591adf-MN4225383039RC		
315.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-11	Нийгмийн гэрээ	НДЗДТГ;	БММЖ ХХК	Элс, хайрга олборлолт		ocds-591adf-MN4577876596RC		
316.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Алтан гол эксплорэйшн			ocds-591adf-MN8369607822RC		
317.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Бүрдэл майнинг			ocds-591adf-MN9145139744RC		
